id,sentiment,author,content,empty,anger,boredom,enthusiasm,fun,happiness,hate,love,neutral,relief,sadness,surprise,worry,depressed
1965541537,sadness,lipodoc,"Dang! Of course, I'm just jealous 'cuz I didn't think of it first",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965541573,boredom,Money_all_day,Just got home from the BEA &amp it was kinda boring (2 me) this year  but hung out with some GREAT authors &amp co-workers!,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1965541670,fun,hakunnamatuna,"greengoo Haha, I don't have any  I have decided to see if making a grilled cheese on a George Foreman would work well...",0,0,0,0,1,0,0,0,0,0,0,0,0,0
1965541837,worry,EricaGlass99,Just saw &quotDrag me to Hell&quot. Sam Ramei is excellant as usual but the kitty scene was kinda hard for me,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965542167,sadness,LiLMagzy,im so upset u were at US weekly my uncle works there but he apparently didnt know how big of a fan i am!,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965542230,sadness,veepveep,the second i hit reply to that tweet i was asked to stop playing music.  i am now sad. someone sing to me. on or off key works!,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965542357,hate,CntryMusicLuver,Struggling...selfishness and jealousy doesn't get you any further in life... ohh myyy,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965542523,neutral,HaTheQueen1,grandma mode I dnt anything I just wanna lay here and watch tv,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965542801,sadness,abyschan,My net died so yeah....  I'm sad now,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965542810,relief,MotherofSEM,Hubby needs a vacation  Thank God we're leaving for Myrtle Beach in a week!,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1965542885,empty,synergyrecovery,Tropical Depression 1 heading east. MrSal65 scared this one off   Welcome to start of Hurricane Season '09.  Still looking 4 more FL subs.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965542929,sadness,bonniespurple, im trying to fix myself really but i need to stop cutting myself,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965543016,neutral,XcourtneylisaX,ye it is not fare on me  x,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965543083,hate,gary_kirk,"Dude you're always going to midnight screenings! xD. I wish I lived in a city. Well, I do (until tmrw!) but it's rubbish",0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965543260,worry,vickyclarck,"Tom, get ready, here in Porto Alegre is really cold",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965543371,neutral,Lloyd,Everything I usually watch is pending!  http//eztv.it/index.php?mainshowlist,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965544576,worry,sommerbabyfoo,this cheese is fuckin up my stomach,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965546055,worry,sofiaramirezU,En el salon.. Que caliente el blower ouch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965546075,worry,AlexBooth91,Gutted your not playing Kos in July Jules,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965546454,enthusiasm,Jean_o,"Amadeus is the best Mozart movie. I got kicked out of high school chorus, missed a trip to Hawaii.",0,0,0,1,0,0,0,0,0,0,0,0,0,0
1965552133,hate,AlyxxDione, someone is ignoring me  &amp being mean..,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965552725,neutral,zoepapilia,I would get a lot more done if I could list items on etsy on my phone. Can do everything but upload pics,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965553514,happiness,jackbarakat,"that would be awesome i think, i hate how expensive phones are",0,0,0,0,0,1,0,0,0,0,0,0,0,0
1965553613,sadness,TheMsLivia,#NAME?,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965553838,neutral,MarkByrd,well... I don't drink!,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965553876,neutral,squint777,Finished Death Du Jour. School's out.  Nerd.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965553903,worry,lilfishie226,I need someone to watch my yorkie.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965553974,neutral,shntenchi,I have no idea whether or not to drink anymore...,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965554037,worry,siobhanrox,i bet you miss trace loads,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965554173,love,KatieBear2300,..people you love.... wait i am not there,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965554455,love,kmtato,I do! But I have to go to a dang wedding in madison,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965554661,hate,yeahitsjames,"And he can't even tell me.  Me and him are fucking done, professionally. Fuckin' ass.",0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965554735,neutral,Smiller93,oops I meant 19th  snowdaysss..,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965555016,worry,juanlovesfuzzy,why you not go on the twitters no more?   oh bais!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965555022,surprise,rickdog,tMeme&gt My besties. If only was there.  on Twitpic http//twitpic.com/67hac - My besties. If.. http//twitpic.com/67hac,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1965555190,fun,topwebcomics,"I work in a room in the middle of the office, thus no windows. We call it the programmer cave, I  can only imagine the sky.",0,0,0,0,1,0,0,0,0,0,0,0,0,0
1965555727,sadness,beckyhope,she forgot her words and then started crying  and she stopped singing but then carried on and then cried again so she stopped,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965555803,worry,Jessieface823,my tummy hurts!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965555870,hate,plaunteetaytuh,"went to galveston, want to go back",0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965556033,worry,mrtnwong,You still have class? Ouch,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965556456,neutral,MCRmuffin,"ohh, ouch",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965556665,neutral,Angry_Bryan,Flo is one of my Backup wives in case Renae gets abducted by Aliens or Russians. But if Flo's pregnant it changes things,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965556827,worry,DizzyMalfoy, what's wrong with debbie?,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965556833,neutral,IllyP,Where were you on Wed night?,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965556916,sadness,CacheAdvance,"Trying to watch your vids, but the audio has been disabled",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965557152,sadness,Jessi4given,"is disappointed to learn Newark, OH cancelled their july 4 fireworks due to the economy",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965557233,sadness,musiclovah,hey guys y did the sun make my day gloomy?,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965557508,sadness,cuzzapax,Damnit. Sorry to hear dude,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965557917,sadness,silran666,Is definitely working sunday afternoon to late evening,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965558425,worry,SoleneD,wow u might have bad days lately ...  Sorry... Where are you workin ?,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965558673,hate,prinzessbtrfly,"It's called communifuckingcation.....learn it, know it, do it. These stupid ass people!",0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965558783,neutral,16_MileyCyrus," omg, I can't call you from england, this sucks!! Please say hi to me on here!! it will mean soo much!! D",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965558795,sadness,elpatro,"really want to see UP, but no one wants to go with me",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965558834,sadness,LunasLion,We're going to panahra for dinner.  miss you guys.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965559028,empty,karolijn,it's raining  I'm hiding.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965559305,sadness,_AislinnTighee,http//twitpic.com/67swx - i tried but i didnt get through,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965559389,neutral,vulturgryphus,meagï¿½evï¿½s.com,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965559595,sadness,gahrealmonsters,I realllly miss my parents backyard and hammock. reallly bad.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965559701,neutral,323socal,94 more days till BH comes back to LA,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965559804,worry,jbkaruna,I think I tricked out my ankle during cardio yesterday.  I'm getting old.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965560139,worry,jennyjoygasm,I don't know what to do about tomorrow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965560394,neutral,twiggys_woman,doesnt understand twitter,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965560415,neutral,LemonFairyCake,"Missed Britain's Got Talent tonight, but I heard who got through &amp what happend. Gutted that Greg Pritchard didn't make it",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965560426,neutral,shavonjovi,Omg! My dad called me a johny come lately haha because I'm slow  haha,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965560449,neutral,TimCAD,"Yeah, it was a silly mistake. At the end of a long day, etc etc. They were brand new pliers too",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965561268,sadness,untamed__soul,hahaha.. sadly this one's supposed to be done individually.. so no chance of social loafing lol,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965561319,worry,MiDesfileNegro,Are you okay?,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965561520,worry,mjay1978,"driving home,Iï¿½m so tired,had a bad day",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965562029,sadness,debarouchi,"I do feel bad for the nice people there though, just not whover it was that said we were out of line",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965562651,hate,WHOStoastisthis,Hmm maybe I this time I really did over react and do the worst,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965562848,worry,chungchow,i was an extra. got ready for work for nothing. studying all night,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965563258,empty,justamadrabbit, ?,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965563410,neutral,MrsBlue23,http//twitpic.com/67swx - im waiting but its been 40min,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965563730,sadness,anitaa111,LIKE U SAID &quotGIVE TC A CHANCE!&quot WE WILL MISS THOMAS  BUT HAVE TO MOVE ON. SO WATCH THIS! http//bit.ly/r6RfC,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965563900,worry,LeoNogueira,I'am back to Tweetie 1.1.1.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965564299,sadness,KiwiWonder,"aw, gutted",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965564351,sadness,Melina__Sosa,Take me away,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965564373,worry,angelsita,It hurts to breathe again.. Why?,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965564453,worry,NathanVogel,26 pin multi core cable goes bad just B4 service,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965564586,sadness,dalajajian,i love me some americana- but no movies to see,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965564616,worry,thatgeegirl,I have a belly ache...,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965565109,neutral,TianaTopNotch,email those pics on ur labtop to me...  I wana put one of them as my background!  http//myloc.me/21DS,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965569182,worry,BrittanyGiron,"I miss ya, Boyfriend!  When am I gonna see ya again? Br!Tt@Ny!!!",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965569212,worry,saint0z, how long is the delay?,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965569360,neutral,stormbunny,http//twitpic.com/67swx - haha wish i could call but i cant talk cause im sick and i lost my voice,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965569400,love,anitaa111,LIKE DREW SAID &quotGIVE TC A CHANCE&quot WE WILL MISS THOMAS  BUT HAVE TO MOVE ON. SO WATCH THIS! http//bit.ly/r6RfC,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965569412,worry,ksekher,i soooo want to get a Nikon D 90  damn y do they cost soooo much!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965569476,neutral,Laura_Loves_It,"thinking lots of revision tomorrow  woo, hope it a sunny one.",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965569517,sadness,kyra_all_over,"ohh, i'm watching my best friend's wedding. it's so sad..",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965569663,enthusiasm,thaislibrarian,trying to upload one thousand photos!!,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1965570047,sadness,joeq1159,won't need my hugs anymore,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965570198,worry,Binnnnnnaaaa,imm tired of callin &amp&amp hearin other convos  i wanaa call himm!!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965570483,sadness,BecomingBella,"I REALLY WANT TO TALK WITH YOU MITCH! but I live in Indonesia, I cant call you  at least, give me a shoutout please??",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965570494,anger,tisha_f,I am beginning to think sun blcok is a haox.,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1965570758,sadness,slugyO,i miss my baby  hateeeeee it,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965570856,neutral,lastkaled,am now wearing the other half of the glass of sparking wine,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965571113,neutral,jdrydenUK,Nope not yet  Within 10 working days from Thursday. It should be in before 2 weeks Wednesday. It'll be in before that! I hope,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965571738,sadness,BadLadyinCharge,Why did everyone seem to leave me this weekend  ....sigh. In bed,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965571909,sadness,GinAndZeus,I wish I could see that first hand,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965572265,sadness,Running2Fly,I am SO MAD that Glee won't premiere till Fall,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965572546,happiness,nadz1215,Missing my morning work out cause my bench press is back in Jakarta  goodluck diga! Test will be easy peasy! Hehehe,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1965572565,worry,ArcieriKeness,Everyone on the eastcoast... the rain hates us  let's just all fly to Cali. LOL,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965572855,empty,littelmissfish,yeah I know it's so stupid !!!!!!! There no jobs I mean come on,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965572932,worry,JareWolf,"No, trying to reason with it. It didn't listen",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965573024,sadness,Andreaheartscgh,and nana.wish i was there last night,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965573082,sadness,Inyeni,I would love to see the sun again.  It has been raining here for 3 days now.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965573321,sadness,Lilayy,me too  even my life is pretty good but i always say its shitty,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965573456,worry,HannahWxo,Squashed Foot  xx,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965573637,worry,Cooley_Cakes,"I can't, I have an exam on wednesday",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965573739,neutral,RicardoZamora,"talk to their creators yesterday no date for public release, just developers",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965573921,fun,mfonseca77,Yeahhhhhhhhhhhhh friday..and I work tomorrow,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1965574010,hate,Ryan_Fielder,Go much bamboo? Would you like to attempt to structure a sentence that makes sense? Why did i fail english and others pass?,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965574155,empty,Dogbook,Chino - Gentleman Jack is pouting because Mommy is gone to dinner.  http//apps.facebook.com/dogbook/profile/view/6891977,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965574160,worry,JTrueblood1,How?? and who is Mommy??? I want to call but the phone is still broke,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965574205,worry,JackieDawn,Our chandelier is here! I seriously don't know how 2 get it through our door without sending it crashing down our steps,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965574535,sadness,NickyLovesMcFly,Bad times for everyone  Whywhywhy do we have to write essays  No fair!,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965575110,worry,diodesign,Back from comedy night. Great fun. It's only midnight. I'm knackered. I'm getting old,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965575182,worry,briannajonasx16,why does it randomly hangup on me?,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965575237,neutral,JohnBfromTN,gotta restart my computer .. I thought Win7 was supposed to put an end to the constant rebootiness,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965575629,neutral,NattNat,me too,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965575656,worry,lemonchild45,I am unhappy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965575905,empty,TanMatt,Ugh sittin at work waiting for the carpets to be cleaned.  I was suppose to be out by 7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965575986,worry,maxgeiger,"yeah, I thought they weren't food grade, but apparently they were. Kind of a big waste.",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965576092,enthusiasm,wendynoble,YAY!!! I think I found it and a few more,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1965576121,worry,mellywho,"Also, why are paracetamol so hard to swallow? Even when the long ones are snapped in half. Ow.",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965576457,surprise,r0z1k,??????? #bash ?? ??????? ????????? ????,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1965576776,sadness,moltenarts,my attempt to sync facebook and twitter seems to have failed,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965576906,worry,16_MileyCyrus,AHHH! still not following!! Do you think she forgot??,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965576972,neutral,sirkatiep,wants to go the the vintage paper show but no one will accompany her,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965577156,sadness,MikeMunro,"It's patio weather in Kirkland!  It's also launch-yer-boat weather, except I'm missing the boat part",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965577184,relief,kmegzz1,WISH YOU COULD CALLL ME  DO U HAVE A UK MY SAY NOW NUMBER? UR ACCCE! X,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1965577805,worry,rcassford,I want a lie in tomorrow! Won't be getting one though,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965577904,sadness,aimecharmante,Dann and I are in Vegas. We misconnected and our next flight is at 445 to Midway. Tonight I will be in a hotel w/o undies,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965578217,sadness,sunnysidexo,today was the last day of high school for me and i ended up going home sick! ... stupid dead rats,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965578316,hate,vaguelyobscene,Your teacher sounds uber disrespectful.,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965578558,worry,snowbunny22,D But it is making people unhappy and I dun like unhappiness,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965579014,surprise,JadyenGrey, well i see ur moving onto the next cute guy,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1965579490,love,michaelbeck,I know.     #hhrs,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965579701,neutral,is_selene,Do you know why we have two Categories on our website? I'm trying to remove one but i can't.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965580181,worry,anitaa111,!! WE WILL MISS THOMAS  BUT HAVE TO MOVE ON. SO WATCH THIS! http//bit.ly/r6RfC,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965580509,sadness,uni0000,going to the memorial for the guy in my grade that died.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965580603,fun,biznic,I need to look at apartments tomorrow,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1965580754,neutral,yogeorge,ew I know EXACTLY what you're talking about,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965580836,sadness,JodieMiley,http//twitpic.com/67swx - i wish i was calling you but i can't from Malta,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965580958,worry,DanAmrich,"you don't even care about there, their, and they're.",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965581467,worry,shshshshorty12,Doesnt feel good!  but I cant miss work tomorrow!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965581468,neutral,mnrmg,not really sure. need to deposit and save some money,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965582002,worry,karrenwhitney,dang that burrito and toaster strudle(sp?) was just a tease im still hungry,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965582249,love,Cinderella1979,"You lucky girl! I also wanna see them (again LOL) I wish they'd come to europe again, but I doubt that",0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965582609,hate,ShrinkingSusy,i bit my lip...hate it when i do that.,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965588582,neutral,bttrflyjss,If only you'd come the sick one...with inflamed vocal cords,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965588779,sadness,CaraFrank,I just don't want to be here.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965589165,enthusiasm,davidahughes,"I have an awesome picture of happy pint, but it's not sending",0,0,0,1,0,0,0,0,0,0,0,0,0,0
1965589294,worry,abbyavaryxo,so close to tennessee,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965589536,neutral,robertmay1,I need new socks,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965589660,worry,FullTimeMom,http//twitpic.com/67tcr - Ouch!! Burnt my arm on the grill,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965590064,worry,monicananz,i wish you were in my class last year,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965590160,neutral,carolduff,i want come back to U.S.A.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965590205,sadness,ilykh,on my way to shreveport to forget all the bad things he's brought into my life,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965590430,love,bradenwalker,feeling better. drugs are awesome! sad waste of a 3 day weekend!,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965590578,neutral,ikg_agent,Time for a clean up.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965591208,neutral,CorinneRoberts,"debating whether to go to bed and start reading the last harry potter book, even though as soon as i start reading it, i won't wanna stop",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965591368,hate,DataVonTeese,I have had the William Shatner version of Rocket Man in my head for 3 days now. It's fucking distracting,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965592023,hate,mizz_dunn,I hate being yelled and sworn at,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965592211,surprise,itchyblood,Why is no one online?,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1965592231,sadness,jpf566,Crossing the bridge....leaving ocean city  I'm sad.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965592506,worry,dritchie917,is poolside. Bowling toniht maybe?? Back to work tomorrow,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965592564,enthusiasm,Jayme1988,I am doing the same  I want to travel a little!,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1965592721,worry,redskins27,Ouch...waited to long to get eyebrows waxed,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965593080,sadness,CarolAvila,i miss yoooooooooooooooooooou my poia,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965593110,surprise,Dancin2the80s,Wowzer! It's very windy. Not good for my allergies!!,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1965593178,neutral,gingblu,says it's raining again  http//plurk.com/p/x2ydn,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965593274,sadness,carlquested,"very much disappointed with the angels and demons movie  shame, it was a great book",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965593585,love,LaBellaBeauty,I wish Saturday Night Fever was on again! I couldn't stay up lastnite for the whole thing,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965593800,love,giuliagoolia,95 degrees and a crappy a/c,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965593900,worry,PricelessToni,I drive &gt90mph on a daily basis. u cld film Fast &amp Furious off of me. But anything  1 mph is not my forte'. I bump Anything!.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965594304,worry,rachiru,going 2 bed.  its gonna be a looong day tomorrow with the sun shining and i'll be inside working like a (hot)dog! (who makes sandwiches),0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965594543,happiness,ChelcieParry,Well good job to my two cousins that are graduates! Good luck in life!!!  never wear your pajama pants to school  &gt,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1965594598,enthusiasm,vangief,"that's the prob, i work from home, and the bed's calling, no, screaming out my name! had really strong coffee instead",0,0,0,1,0,0,0,0,0,0,0,0,0,0
1965594815,worry,powergurl,thanks!!! But ummmm can't find that option  http//myloc.me/21F2,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965595014,sadness,MiDesfileNegro,Oh no  -hugs-,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965595277,sadness,ComcastBonnie,"it's best if i check it while it IS up. when it's down, i can't really see anything",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965595330,boredom,realreviewing,bored fixed the internet for my dad but now im bored to death,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1965595527,surprise,slightlydrunk,Finally watched the last couple episodes of The Office on NBC ( #theofficenbc ) - I now understand why Gervais stopped after 2 seasons,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1965595666,sadness,sophieforchuck,RIP Big cup... I will miss you,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965595890,worry,AngieMac84,"Eugh, just seen a huge spider running about &amp had to kill it with my shoe... I HATE spiders... &amp crawlies that come out in humid weather",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965595928,neutral,hellosarahh,"speaking of meeting people, do you have them photos of us and oli? i lost them",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965596589,sadness,85stacy,can't set p my phone to twitter,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965596732,hate,kirstyrawrr,"ohh yeahh ( i'm probs gonna be a loner to start with, thanks to the person i was gonna go with be a bitch",0,0,0,0,0,0,1,0,0,0,0,0,0,0
1965597309,sadness,RainbowSoulPoet,he's outta the ofc til Monday GRAND kinda bummed me out but b/c I was genuinely sick there's nuthin I can do about it  --&gt,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965597341,worry,faithalicous,Uhh badddd day. Tired and ready for it to be over,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965597517,sadness,Rachael102,thinking about life and my dreams. why does it seem so appealing to give up?  im so jealous of every band/artist who is living theirs out,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965597918,worry,Roxie22,If my phone dies I will die too!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965598057,sadness,loscissorhands,Spendin time with ant before he's gone for the night,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965598083,neutral,michaelhannah,not me  sigh,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965599330,empty,ayende,"still no class loaders, or even custom assembly loaders",1,0,0,0,0,0,0,0,0,0,0,0,0,0
1965599410,worry,Accapella,... looks like it's gonna rain,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1965599481,neutral,RetroCherry,Once again I am looking for a new beard - it just fell out the window  Any bright green ones this time?,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1965599722,love,CarolAvila,i miss yoooooooou my poia,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1965599924,sadness,LiL_Weezy09,why are you so angry keith...  whats up...,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965599967,love,abs1399,PS- Missed your tweets today!!!  Guess I'm addicted too.,0,0,0,0,0,0,0,1,0,0,0,0,0,0
